latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor,isric_fetched
25.46,93.08,218.0,3.5,32.6,227.9,-0.742,-0.6704,32.6,31.1,36.3,1.217,0.0502,False
25.46,93.09,261.0,3.5,32.3,227.9,-0.742,-0.6704,32.3,31.1,36.5,1.222,0.05,False
25.46,93.1,204.0,3.5,32.1,270.0,-1.0,-0.0,32.1,31.2,36.7,1.227,0.0498,False
25.46,93.11,260.0,3.5,31.8,47.9,0.742,0.6704,31.8,31.3,36.9,1.231,0.0496,False
25.46,93.12,174.0,3.7,31.6,90.0,1.0,0.0,31.6,31.3,37.0,1.234,0.0523,False
25.46,93.13,187.0,5.0,31.6,90.0,1.0,0.0,31.6,31.4,37.1,1.235,0.0706,False
25.46,93.14,219.0,3.7,31.6,132.1,0.742,-0.6704,31.6,31.3,37.1,1.234,0.0523,False
25.46,93.15,169.0,3.5,31.8,180.0,0.0,-1.0,31.8,31.3,37.0,1.232,0.0496,False
25.46,93.16,201.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.2,36.8,1.23,0.0496,False
25.46,93.17,271.0,3.5,32.2,180.0,0.0,-1.0,32.2,31.1,36.7,1.226,0.0498,False
25.46,93.18,277.0,3.5,32.5,180.0,0.0,-1.0,32.5,31.0,36.5,1.223,0.0499,False
25.46,93.19,472.0,3.5,32.8,180.0,0.0,-1.0,32.8,30.9,36.4,1.22,0.05,False
25.46,93.2,457.0,3.5,33.0,180.0,0.0,-1.0,33.0,30.8,36.3,1.217,0.0502,False
25.46,93.21,307.0,3.5,33.2,180.0,0.0,-1.0,33.2,30.7,36.2,1.214,0.0503,False
25.46,93.22,342.0,3.5,33.3,180.0,0.0,-1.0,33.3,30.6,36.1,1.212,0.0504,False
25.46,93.23,296.0,3.5,33.4,180.0,0.0,-1.0,33.4,30.6,36.0,1.21,0.0505,False
25.46,93.24,208.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.5,35.9,1.209,0.0505,False
25.46,93.25,234.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.5,35.8,1.207,0.0506,False
25.46,93.26,430.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.5,35.8,1.206,0.0506,False
25.46,93.27,661.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.205,0.0507,False
25.46,93.28,605.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.204,0.0507,False
25.46,93.29,534.0,3.5,33.9,180.0,0.0,-1.0,33.9,30.5,35.7,1.203,0.0507,False
25.47,92.56,745.0,3.5,32.3,180.0,0.0,-1.0,32.3,33.0,34.8,1.191,0.0513,False
25.47,92.57,764.0,3.5,32.2,180.0,0.0,-1.0,32.2,33.0,34.8,1.192,0.0512,False
25.47,92.58,742.0,3.5,32.2,180.0,0.0,-1.0,32.2,33.0,34.9,1.193,0.0512,False
25.47,92.59,730.0,3.5,32.1,180.0,0.0,-1.0,32.1,33.0,34.9,1.194,0.0511,False
25.47,92.6,750.0,3.5,32.0,180.0,0.0,-1.0,32.0,33.0,35.0,1.196,0.051,False
25.47,92.61,727.0,3.5,31.9,180.0,0.0,-1.0,31.9,33.0,35.0,1.197,0.051,False
25.47,92.62,730.0,3.5,31.9,180.0,0.0,-1.0,31.9,33.1,35.1,1.199,0.0509,False
25.47,92.63,746.0,3.5,31.8,180.0,0.0,-1.0,31.8,33.1,35.1,1.2,0.0509,False
25.47,92.64,776.0,3.5,31.7,180.0,0.0,-1.0,31.7,33.1,35.2,1.202,0.0508,False
25.47,92.65,770.0,3.5,31.6,180.0,0.0,-1.0,31.6,33.2,35.3,1.204,0.0507,False
25.47,92.66,680.0,3.5,31.5,180.0,0.0,-1.0,31.5,33.2,35.3,1.206,0.0506,False
25.47,92.67,642.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.2,35.4,1.208,0.0505,False
25.47,92.68,614.0,3.5,31.3,180.0,0.0,-1.0,31.3,33.2,35.5,1.209,0.0505,False
25.47,92.69,608.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.3,35.5,1.211,0.0504,False
25.47,92.7,610.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.3,35.6,1.212,0.0504,False
25.47,92.71,628.0,3.5,31.1,180.0,0.0,-1.0,31.1,33.3,35.6,1.213,0.0503,False
25.47,92.72,635.0,3.5,31.1,180.0,0.0,-1.0,31.1,33.3,35.6,1.213,0.0503,False
25.47,92.73,697.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.3,35.6,1.212,0.0504,False
25.47,92.74,580.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.2,35.5,1.211,0.0504,False
25.47,92.75,587.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.2,35.5,1.209,0.0505,False
25.47,92.76,556.0,3.5,31.5,180.0,0.0,-1.0,31.5,33.1,35.4,1.207,0.0506,False
25.47,92.77,518.0,3.5,31.7,180.0,0.0,-1.0,31.7,33.0,35.3,1.205,0.0507,False
25.47,92.78,470.0,3.5,31.9,180.0,0.0,-1.0,31.9,32.9,35.3,1.202,0.0508,False
25.47,92.79,353.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.8,35.2,1.2,0.0509,False
25.47,92.8,389.0,3.5,32.3,180.0,0.0,-1.0,32.3,32.6,35.1,1.197,0.051,False
25.47,92.81,382.0,3.5,32.5,180.0,0.0,-1.0,32.5,32.5,35.0,1.195,0.0511,False
25.47,92.82,364.0,3.5,32.6,180.0,0.0,-1.0,32.6,32.4,35.0,1.193,0.0512,False
25.47,92.83,484.0,3.5,32.8,180.0,0.0,-1.0,32.8,32.3,34.9,1.191,0.0513,False
25.47,92.84,369.0,3.5,33.0,180.0,0.0,-1.0,33.0,32.1,34.9,1.189,0.0513,False
25.47,92.85,606.0,3.5,33.2,180.0,0.0,-1.0,33.2,32.0,34.8,1.187,0.0514,False
25.47,92.86,578.0,3.5,33.3,180.0,0.0,-1.0,33.3,31.9,34.8,1.185,0.0515,False
25.47,92.87,466.0,3.5,33.5,180.0,0.0,-1.0,33.5,31.8,34.7,1.184,0.0516,False
25.47,92.88,365.0,3.5,33.6,180.0,0.0,-1.0,33.6,31.7,34.7,1.183,0.0516,False
25.47,92.89,557.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.6,34.7,1.181,0.0517,False
25.47,92.9,560.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.5,34.6,1.18,0.0517,False
25.47,92.91,505.0,3.5,34.0,180.0,0.0,-1.0,34.0,31.4,34.6,1.179,0.0518,False
25.47,92.92,477.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.4,34.6,1.178,0.0518,False
25.47,92.93,287.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.3,34.5,1.177,0.0519,False
25.47,92.94,407.0,3.5,34.2,180.0,0.0,-1.0,34.2,31.3,34.5,1.177,0.0519,False
25.47,92.95,403.0,3.5,34.2,180.0,0.0,-1.0,34.2,31.3,34.5,1.177,0.0519,False
25.47,92.96,194.0,3.5,34.2,180.0,0.0,-1.0,34.2,31.3,34.6,1.178,0.0518,False
25.47,92.97,287.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.2,34.6,1.179,0.0518,False
25.47,92.98,259.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.2,34.7,1.181,0.0517,False
25.47,92.99,144.0,3.5,34.0,180.0,0.0,-1.0,34.0,31.2,34.8,1.183,0.0516,False
25.47,93.0,165.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.1,34.9,1.186,0.0515,False
25.47,93.01,220.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.1,35.1,1.19,0.0513,False
25.47,93.02,261.0,3.5,33.7,180.0,0.0,-1.0,33.7,31.1,35.3,1.193,0.0512,False
25.47,93.03,243.0,3.5,33.5,180.0,0.0,-1.0,33.5,31.0,35.4,1.197,0.051,False
25.47,93.04,194.0,3.5,33.4,180.0,0.0,-1.0,33.4,31.0,35.6,1.201,0.0508,False
25.47,93.05,214.0,3.5,33.2,180.0,0.0,-1.0,33.2,31.0,35.8,1.206,0.0506,False
25.47,93.06,170.0,3.5,32.9,180.0,0.0,-1.0,32.9,31.0,36.0,1.211,0.0504,False
25.47,93.07,197.0,3.5,32.7,180.0,0.0,-1.0,32.7,31.1,36.2,1.216,0.0502,False
25.47,93.08,180.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.2,36.5,1.221,0.05,False
25.47,93.09,217.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.2,36.7,1.227,0.0498,False
25.47,93.1,189.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.3,37.0,1.232,0.0496,False
25.47,93.11,241.0,3.5,31.4,180.0,0.0,-1.0,31.4,31.4,37.2,1.237,0.0494,False
25.47,93.12,175.0,3.5,31.2,180.0,0.0,-1.0,31.2,31.5,37.3,1.24,0.0492,False
25.47,93.13,247.0,3.5,31.1,180.0,0.0,-1.0,31.1,31.5,37.3,1.241,0.0492,False
25.47,93.14,208.0,3.5,31.2,180.0,0.0,-1.0,31.2,31.5,37.3,1.24,0.0492,False
25.47,93.15,174.0,3.5,31.4,180.0,0.0,-1.0,31.4,31.4,37.2,1.238,0.0493,False
25.47,93.16,186.0,3.5,31.6,180.0,0.0,-1.0,31.6,31.3,37.0,1.234,0.0495,False
25.47,93.17,244.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.2,36.9,1.231,0.0496,False
25.47,93.18,232.0,3.5,32.3,180.0,0.0,-1.0,32.3,31.1,36.7,1.227,0.0498,False
25.47,93.19,316.0,3.5,32.6,180.0,0.0,-1.0,32.6,30.9,36.5,1.223,0.0499,False
25.47,93.2,314.0,3.5,32.8,180.0,0.0,-1.0,32.8,30.8,36.4,1.22,0.05,False
25.47,93.21,243.0,3.5,33.0,180.0,0.0,-1.0,33.0,30.8,36.2,1.217,0.0502,False
25.47,93.22,245.0,3.5,33.2,180.0,0.0,-1.0,33.2,30.7,36.1,1.215,0.0502,False
25.47,93.23,208.0,3.5,33.3,180.0,0.0,-1.0,33.3,30.6,36.0,1.213,0.0503,False
25.47,93.24,226.0,3.5,33.5,180.0,0.0,-1.0,33.5,30.6,35.9,1.211,0.0504,False
25.47,93.25,194.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.6,35.9,1.209,0.0505,False
25.47,93.26,277.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.5,35.8,1.208,0.0505,False
25.47,93.27,378.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.5,35.8,1.207,0.0506,False
25.47,93.28,619.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.206,0.0506,False
25.47,93.29,547.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.205,0.0507,False
25.48,92.57,789.0,3.5,32.2,180.0,0.0,-1.0,32.2,33.0,34.9,1.193,0.0512,False
25.48,92.58,743.0,3.5,32.1,180.0,0.0,-1.0,32.1,33.0,34.9,1.194,0.0511,False
25.48,92.59,740.0,3.5,32.0,180.0,0.0,-1.0,32.0,33.0,35.0,1.195,0.0511,False
25.48,92.6,731.0,3.5,32.0,180.0,0.0,-1.0,32.0,33.0,35.0,1.197,0.051,False
25.48,92.61,730.0,3.5,31.9,180.0,0.0,-1.0,31.9,33.0,35.1,1.198,0.051,False
25.48,92.62,749.0,3.5,31.8,180.0,0.0,-1.0,31.8,33.1,35.1,1.2,0.0509,False
25.48,92.63,735.0,3.5,31.7,180.0,0.0,-1.0,31.7,33.1,35.2,1.202,0.0508,False
25.48,92.64,759.0,3.5,31.6,180.0,0.0,-1.0,31.6,33.1,35.3,1.204,0.0507,False
25.48,92.65,747.0,3.5,31.5,180.0,0.0,-1.0,31.5,33.2,35.3,1.206,0.0506,False
25.48,92.66,684.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.2,35.4,1.208,0.0505,False
25.48,92.67,625.0,3.5,31.3,180.0,0.0,-1.0,31.3,33.2,35.5,1.21,0.0505,False
25.48,92.68,608.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.3,35.5,1.211,0.0504,False
25.48,92.69,608.0,3.5,31.1,180.0,0.0,-1.0,31.1,33.3,35.6,1.213,0.0503,False
25.48,92.7,608.0,3.5,31.0,180.0,0.0,-1.0,31.0,33.3,35.6,1.214,0.0503,False
25.48,92.71,621.0,3.5,31.0,180.0,0.0,-1.0,31.0,33.3,35.7,1.215,0.0502,False
25.48,92.72,668.0,3.5,31.0,180.0,0.0,-1.0,31.0,33.3,35.7,1.215,0.0502,False
25.48,92.73,697.0,3.5,31.0,180.0,0.0,-1.0,31.0,33.3,35.7,1.215,0.0502,False
25.48,92.74,578.0,3.5,31.1,180.0,0.0,-1.0,31.1,33.3,35.6,1.214,0.0503,False
25.48,92.75,494.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.2,35.6,1.212,0.0504,False
25.48,92.76,473.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.1,35.5,1.21,0.0505,False
25.48,92.77,460.0,3.5,31.5,180.0,0.0,-1.0,31.5,33.0,35.4,1.207,0.0506,False
25.48,92.78,405.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.9,35.3,1.204,0.0507,False
25.48,92.79,461.0,3.5,31.9,180.0,0.0,-1.0,31.9,32.8,35.2,1.202,0.0508,False
25.48,92.8,543.0,3.5,32.2,180.0,0.0,-1.0,32.2,32.7,35.2,1.199,0.0509,False
25.48,92.81,411.0,3.5,32.4,180.0,0.0,-1.0,32.4,32.5,35.1,1.196,0.051,False
25.48,92.82,494.0,3.5,32.6,180.0,0.0,-1.0,32.6,32.4,35.0,1.194,0.0511,False
25.48,92.83,622.0,3.5,32.7,180.0,0.0,-1.0,32.7,32.3,35.0,1.192,0.0512,False
25.48,92.84,533.0,3.5,32.9,180.0,0.0,-1.0,32.9,32.1,34.9,1.19,0.0513,False
25.48,92.85,548.0,3.5,33.1,180.0,0.0,-1.0,33.1,32.0,34.9,1.188,0.0514,False
25.48,92.86,525.0,3.5,33.3,180.0,0.0,-1.0,33.3,31.9,34.8,1.187,0.0514,False
25.48,92.87,450.0,3.5,33.4,180.0,0.0,-1.0,33.4,31.8,34.8,1.185,0.0515,False
25.48,92.88,532.0,3.5,33.5,180.0,0.0,-1.0,33.5,31.7,34.8,1.184,0.0516,False
25.48,92.89,584.0,3.5,33.7,180.0,0.0,-1.0,33.7,31.6,34.7,1.183,0.0516,False
25.48,92.9,532.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.5,34.7,1.182,0.0516,False
25.48,92.91,500.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.5,34.7,1.181,0.0517,False
25.48,92.92,460.0,3.5,34.0,180.0,0.0,-1.0,34.0,31.4,34.6,1.18,0.0517,False
25.48,92.93,399.0,3.5,34.0,180.0,0.0,-1.0,34.0,31.4,34.6,1.18,0.0517,False
25.48,92.94,394.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.3,34.6,1.179,0.0518,False
25.48,92.95,360.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.3,34.6,1.18,0.0517,False
25.48,92.96,332.0,3.5,34.1,180.0,0.0,-1.0,34.1,31.3,34.7,1.18,0.0517,False
25.48,92.97,265.0,3.5,34.0,180.0,0.0,-1.0,34.0,31.2,34.7,1.182,0.0516,False
25.48,92.98,262.0,3.5,34.0,180.0,0.0,-1.0,34.0,31.2,34.8,1.184,0.0516,False
25.48,92.99,269.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.2,34.9,1.186,0.0515,False
25.48,93.0,176.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.2,35.0,1.189,0.0513,False
25.48,93.01,195.0,3.5,33.7,180.0,0.0,-1.0,33.7,31.1,35.2,1.192,0.0512,False
25.48,93.02,215.0,3.5,33.6,180.0,0.0,-1.0,33.6,31.1,35.3,1.196,0.051,False
25.48,93.03,174.0,3.5,33.4,180.0,0.0,-1.0,33.4,31.1,35.5,1.2,0.0509,False
25.48,93.04,207.0,3.5,33.2,180.0,0.0,-1.0,33.2,31.1,35.7,1.204,0.0507,False
25.48,93.05,204.0,3.5,33.0,180.0,0.0,-1.0,33.0,31.1,35.9,1.209,0.0505,False
25.48,93.06,175.0,3.5,32.8,180.0,0.0,-1.0,32.8,31.1,36.1,1.214,0.0503,False
25.48,93.07,156.0,3.5,32.5,180.0,0.0,-1.0,32.5,31.1,36.4,1.219,0.0501,False
25.48,93.08,197.0,3.5,32.2,180.0,0.0,-1.0,32.2,31.2,36.6,1.225,0.0498,False
25.48,93.09,194.0,3.5,31.8,180.0,0.0,-1.0,31.8,31.3,36.9,1.231,0.0496,False
25.48,93.1,201.0,3.5,31.4,180.0,0.0,-1.0,31.4,31.5,37.1,1.237,0.0494,False
25.48,93.11,160.0,3.5,31.1,180.0,0.0,-1.0,31.1,31.6,37.4,1.241,0.0492,False
25.48,93.12,160.0,3.5,30.8,180.0,0.0,-1.0,30.8,31.7,37.5,1.245,0.049,False
25.48,93.13,212.0,3.5,30.8,180.0,0.0,-1.0,30.8,31.7,37.6,1.246,0.049,False
25.48,93.14,157.0,3.5,30.8,180.0,0.0,-1.0,30.8,31.6,37.5,1.245,0.049,False
25.48,93.15,162.0,3.5,31.1,180.0,0.0,-1.0,31.1,31.6,37.4,1.242,0.0492,False
25.48,93.16,184.0,3.5,31.4,180.0,0.0,-1.0,31.4,31.4,37.2,1.238,0.0493,False
25.48,93.17,239.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.3,37.0,1.234,0.0495,False
25.48,93.18,256.0,3.5,32.1,180.0,0.0,-1.0,32.1,31.1,36.8,1.23,0.0496,False
25.48,93.19,247.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.0,36.6,1.226,0.0498,False
25.48,93.2,204.0,3.5,32.7,180.0,0.0,-1.0,32.7,30.9,36.4,1.222,0.05,False
25.48,93.21,220.0,3.5,32.9,180.0,0.0,-1.0,32.9,30.8,36.3,1.219,0.0501,False
25.48,93.22,316.0,3.5,33.1,180.0,0.0,-1.0,33.1,30.7,36.2,1.217,0.0502,False
25.48,93.23,265.0,3.5,33.3,180.0,0.0,-1.0,33.3,30.7,36.1,1.215,0.0502,False
25.48,93.24,328.0,3.5,33.4,180.0,0.0,-1.0,33.4,30.6,36.0,1.213,0.0503,False
25.48,93.25,224.0,3.5,33.5,180.0,0.0,-1.0,33.5,30.6,35.9,1.211,0.0504,False
25.48,93.26,258.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.6,35.8,1.209,0.0505,False
25.48,93.27,259.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.6,35.8,1.208,0.0505,False
25.48,93.28,443.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.5,35.7,1.207,0.0506,False
25.49,92.58,780.0,3.5,32.1,180.0,0.0,-1.0,32.1,33.0,34.9,1.195,0.0511,False
25.49,92.59,761.0,3.5,32.0,180.0,0.0,-1.0,32.0,33.0,35.0,1.196,0.051,False
25.49,92.6,739.0,3.5,31.9,180.0,0.0,-1.0,31.9,33.0,35.1,1.198,0.051,False
25.49,92.61,721.0,3.5,31.8,180.0,0.0,-1.0,31.8,33.0,35.1,1.2,0.0509,False
25.49,92.62,746.0,3.5,31.7,180.0,0.0,-1.0,31.7,33.1,35.2,1.201,0.0508,False
25.49,92.63,755.0,3.5,31.7,180.0,0.0,-1.0,31.7,33.1,35.2,1.203,0.0507,False
25.49,92.64,728.0,3.5,31.5,180.0,0.0,-1.0,31.5,33.1,35.3,1.205,0.0507,False
25.49,92.65,736.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.2,35.4,1.207,0.0506,False
25.49,92.66,686.0,3.5,31.3,180.0,0.0,-1.0,31.3,33.2,35.5,1.209,0.0505,False
25.49,92.67,622.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.3,35.5,1.211,0.0504,False
25.49,92.68,608.0,3.5,31.1,180.0,0.0,-1.0,31.1,33.3,35.6,1.213,0.0503,False
25.49,92.69,608.0,3.5,31.0,180.0,0.0,-1.0,31.0,33.3,35.7,1.215,0.0502,False
25.49,92.7,623.0,3.5,30.9,180.0,0.0,-1.0,30.9,33.4,35.7,1.216,0.0502,False
25.49,92.71,646.0,3.5,30.9,180.0,0.0,-1.0,30.9,33.4,35.7,1.217,0.0502,False
25.49,92.72,698.0,3.5,30.8,180.0,0.0,-1.0,30.8,33.4,35.7,1.217,0.0502,False
25.49,92.73,610.0,3.5,30.9,180.0,0.0,-1.0,30.9,33.4,35.7,1.217,0.0502,False
25.49,92.74,518.0,3.5,31.0,180.0,0.0,-1.0,31.0,33.3,35.7,1.216,0.0502,False
25.49,92.75,430.0,3.5,31.1,180.0,0.0,-1.0,31.1,33.3,35.6,1.214,0.0503,False
25.49,92.76,445.0,3.5,31.2,180.0,0.0,-1.0,31.2,33.2,35.6,1.212,0.0504,False
25.49,92.77,439.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.1,35.5,1.209,0.0505,False
25.49,92.78,453.0,3.5,31.6,180.0,0.0,-1.0,31.6,33.0,35.4,1.206,0.0506,False
25.49,92.79,482.0,3.5,31.8,180.0,0.0,-1.0,31.8,32.8,35.3,1.203,0.0507,False
25.49,92.8,582.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.7,35.2,1.201,0.0508,False
25.49,92.81,544.0,3.5,32.3,180.0,0.0,-1.0,32.3,32.6,35.2,1.198,0.051,False
25.49,92.82,492.0,3.5,32.5,180.0,0.0,-1.0,32.5,32.4,35.1,1.196,0.051,False
25.49,92.83,608.0,3.5,32.7,180.0,0.0,-1.0,32.7,32.3,35.0,1.193,0.0512,False
25.49,92.84,579.0,3.5,32.8,180.0,0.0,-1.0,32.8,32.2,35.0,1.191,0.0513,False
25.49,92.85,576.0,3.5,33.0,180.0,0.0,-1.0,33.0,32.0,34.9,1.19,0.0513,False
25.49,92.86,609.0,3.5,33.2,180.0,0.0,-1.0,33.2,31.9,34.9,1.188,0.0514,False
25.49,92.87,533.0,3.5,33.3,180.0,0.0,-1.0,33.3,31.8,34.9,1.187,0.0514,False
25.49,92.88,528.0,3.5,33.4,180.0,0.0,-1.0,33.4,31.7,34.8,1.186,0.0515,False
25.49,92.89,493.0,3.5,33.6,180.0,0.0,-1.0,33.6,31.6,34.8,1.185,0.0515,False
25.49,92.9,512.0,3.5,33.7,180.0,0.0,-1.0,33.7,31.6,34.8,1.184,0.0516,False
25.49,92.91,411.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.5,34.8,1.183,0.0516,False
25.49,92.92,405.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.4,34.7,1.182,0.0516,False
25.49,92.93,389.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.4,34.7,1.182,0.0516,False
25.49,92.94,401.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.3,34.7,1.182,0.0516,False
25.49,92.95,291.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.3,34.7,1.182,0.0516,False
25.49,92.96,308.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.3,34.8,1.183,0.0516,False
25.49,92.97,283.0,3.5,33.9,180.0,0.0,-1.0,33.9,31.3,34.8,1.184,0.0516,False
25.49,92.98,312.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.2,34.9,1.186,0.0515,False
25.49,92.99,204.0,3.5,33.8,180.0,0.0,-1.0,33.8,31.2,35.0,1.189,0.0513,False
25.49,93.0,138.0,3.5,33.7,180.0,0.0,-1.0,33.7,31.2,35.2,1.191,0.0513,False
25.49,93.01,153.0,3.5,33.6,180.0,0.0,-1.0,33.6,31.1,35.3,1.195,0.0511,False
25.49,93.02,159.0,3.5,33.5,180.0,0.0,-1.0,33.5,31.1,35.4,1.198,0.051,False
25.49,93.03,221.0,3.5,33.3,180.0,0.0,-1.0,33.3,31.1,35.6,1.202,0.0508,False
25.49,93.04,234.0,3.5,33.1,180.0,0.0,-1.0,33.1,31.1,35.8,1.206,0.0506,False
25.49,93.05,162.0,3.5,32.9,180.0,0.0,-1.0,32.9,31.1,36.0,1.211,0.0504,False
25.49,93.06,136.0,3.5,32.7,180.0,0.0,-1.0,32.7,31.1,36.2,1.216,0.0502,False
25.49,93.07,157.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.2,36.4,1.222,0.05,False
25.49,93.08,201.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.3,36.7,1.227,0.0498,False
25.49,93.09,183.0,3.5,31.6,180.0,0.0,-1.0,31.6,31.4,37.0,1.234,0.0495,False
25.49,93.1,183.0,3.5,31.2,180.0,0.0,-1.0,31.2,31.5,37.2,1.239,0.0493,False
25.49,93.11,176.0,3.5,30.9,180.0,0.0,-1.0,30.9,31.6,37.5,1.244,0.0491,False
25.49,93.12,171.0,3.5,30.6,180.0,0.0,-1.0,30.6,31.7,37.6,1.248,0.0489,False
25.49,93.13,147.0,3.5,30.5,180.0,0.0,-1.0,30.5,31.8,37.7,1.249,0.0489,False
25.49,93.14,186.0,3.5,30.6,180.0,0.0,-1.0,30.6,31.7,37.6,1.248,0.0489,False
25.49,93.15,218.0,3.5,30.9,180.0,0.0,-1.0,30.9,31.6,37.5,1.245,0.049,False
25.49,93.16,164.0,3.5,31.2,180.0,0.0,-1.0,31.2,31.5,37.3,1.241,0.0492,False
25.49,93.17,212.0,3.5,31.6,180.0,0.0,-1.0,31.6,31.3,37.1,1.236,0.0494,False
25.49,93.18,198.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.2,36.8,1.232,0.0496,False
25.49,93.19,179.0,3.5,32.3,180.0,0.0,-1.0,32.3,31.0,36.6,1.228,0.0497,False
25.49,93.2,178.0,3.5,32.6,180.0,0.0,-1.0,32.6,30.9,36.5,1.224,0.0499,False
25.49,93.21,195.0,3.5,32.9,180.0,0.0,-1.0,32.9,30.8,36.3,1.221,0.05,False
25.49,93.22,266.0,3.5,33.0,180.0,0.0,-1.0,33.0,30.8,36.2,1.218,0.0501,False
25.49,93.23,442.0,3.5,33.2,180.0,0.0,-1.0,33.2,30.7,36.1,1.216,0.0502,False
25.49,93.24,329.0,3.5,33.3,180.0,0.0,-1.0,33.3,30.7,36.0,1.214,0.0503,False
25.49,93.25,377.0,3.5,33.5,180.0,0.0,-1.0,33.5,30.6,35.9,1.212,0.0504,False
25.49,93.26,268.0,3.5,33.5,180.0,0.0,-1.0,33.5,30.6,35.9,1.211,0.0504,False
25.49,93.27,258.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.6,35.8,1.21,0.0505,False
25.49,93.28,293.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.6,35.8,1.208,0.0505,False
25.49,93.29,400.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.6,35.7,1.207,0.0506,False
25.5,92.59,718.0,3.5,32.0,180.0,0.0,-1.0,32.0,33.0,35.0,1.197,0.051,False
25.5,92.6,748.0,3.5,31.9,180.0,0.0,-1.0,31.9,33.0,35.1,1.199,0.0509,False
25.5,92.61,718.0,3.5,31.8,180.0,0.0,-1.0,31.8,33.0,35.2,1.2,0.0509,False
25.5,92.62,718.0,3.5,31.7,180.0,0.0,-1.0,31.7,33.1,35.2,1.202,0.0508,False
25.5,92.63,718.0,3.5,31.6,180.0,0.0,-1.0,31.6,33.1,35.3,1.204,0.0507,False
25.5,92.64,722.0,3.5,31.5,180.0,0.0,-1.0,31.5,33.2,35.4,1.206,0.0506,False
25.5,92.65,724.0,3.5,31.4,180.0,0.0,-1.0,31.4,33.2,35.4,1.208,0.0505,False
25.5,92.66,668.0,3.5,31.3,180.0,0.0,-1.0,31.3,33.2,35.5,1.21,0.0505,False
