source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,id,event_date_formatted,elevation,slope,aspect,clay_percent,sand_percent,silt_percent,bulk_density
www.indiatvnews.com,http://www.indiatvnews.com/news/india/sikkim-landslide-army-rescues-tourists-stranded-near-nathu-la-24315.html,4990,06/27/2013 11:00:00 PM,,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim","The Mountain Black Cat Division of the Indian Army has rescued 230 tourists last night when they were stranded near Changu Lake (13300 ft height) , 15 km away from Nathu La, on India-China border in eastern Sikkim. Heavy rain and landslides in this area has cut off traffic. The nearest regiment of army jawans noticed nearly 47 vehicles carrying tourists who were stranded at night.","Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",1km,landslide,downpour,medium,unknown,0.0,,,,,glc,4990.0,India,IN,Sikkim,30700.0,Gangtok,15.93151,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.7628,27.3765,4990,2013-06-27,2620.8,42.84,104.0,37.1,19.0,43.9,1.25
www.nagalandpost.com,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MDQ4MQ%3D%3D-gEvw8J4DIOI%3D,5005,07/01/2013 12:00:00 AM,,"Walo Ward, Mon Town, Wokha District, Nagaland","Six houses have been damaged by landslide at Walo ward of Mon town. According to an official bulletin, the incident took place on July 1. In order to take note of the situation, the district administration led by deputy commissioner, Mon, Angau I Thou, SDO Civil Mon Sadar, Keyirangding Hgui and DBs visited the affected side and inspected the damaged area on July 2. After interacting with the people, the deputy commissioner announced to release Rs. 5000/- each as an immediate relief to the affected families. ÒIf heavy rain continues, more landslides are likely to occur in the area because there are many cracks in the earth due to unstable soilÓ, added the official bulletin. ","Walo Ward, Mon Town, Wokha District, Nagaland",5km,landslide,downpour,medium,unknown,0.0,,,,,glc,5005.0,India,IN,Nāgāland,18742.0,Mon,3.41152,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,95.029,26.72,5005,2013-07-01,1158.7,38.48,98.3,35.9,21.8,42.3,1.25
www.nagalandpost.com,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MDQ4MQ%3D%3D-gEvw8J4DIOI%3D,5006,07/01/2013 12:00:00 AM,,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road","Meanwhile, a massive landslide occurred at Thillong Village, Doyang along the state highway 1, Wokha to Merapani road. Chairman, Thillong Village Council, Wokha, Samuel, Y. Patton in a press release stated five residential buildings have been destroyed and human lives are put at stake if immediate steps are not initiated to clear this landslide.","Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",1km,landslide,downpour,medium,unknown,0.0,,,,,glc,5006.0,India,IN,Nāgāland,54010.0,Wokha,12.97304,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.3864,26.1147,5006,2013-07-01,944.7,32.06,89.8,34.0,26.1,39.9,1.25
www.assamtribune.com,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1613/oth06,5084,07/12/2013 11:00:00 PM,,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland","Inter-State bus services in Manipur have been suspended for the past three days following the landslide on the National Highway near Kohima on Friday night. A 200 feet stretch of National Highway (NH 2) near Phesama village close to Kisama Naha heritage site in NagalandÕs Kohima district which connects Manipur with the rest of the country, has been washed away following heavy downpour on July 12 night.","National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,5084.0,India,IN,Nāgāland,92113.0,Kohima,6.5252,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1167,25.616,5084,2013-07-12,802.4,35.91,228.1,32.7,29.0,38.4,1.25
www.thehindubusinessline.com,http://www.thehindubusinessline.com/news/states/landslides-disrupt-vehicular-movement-on-nh29/article4912110.ece,5087,07/12/2013 12:00:00 AM,,"National Highway 29 Near Phesama Village, Nagaland","A large number of vehicles were stranded on National Highway-29 near Phesama village in Nagaland following landslides triggered by rain, official sources said on Saturday. The highway connecting Nagaland and Manipur was badly damaged along a 200m stretch in rains last night, Commanding Officer of Border Roads Organisation, Kohima, Col Tejpal Singh, said. The 15 Border Road Task Force worked hard to clear the road for passage of only light vehicles this afternoon. The landslide also affected around 40-50 paddy fields situated below the road, President of Southern Angami Youth Organisation (SAYO), Kekhruhol Mekro, said.","National Highway 29 Near Phesama Village, Nagaland",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,5087.0,India,IN,Nāgāland,92113.0,Kohima,5.30049,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1139,25.6269,5087,2013-07-12,1373.6,32.85,322.9,37.8,17.5,44.7,1.25
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-15/guwahati/40589516_1_southern-angami-youth-organization-jessami-tadubi,5107,07/15/2013 12:00:00 AM,,"National Highway 29 Near Phesama Village, Nagaland","Heavy landslide caused by incessant rain for the last couple of weeks has blocked National Highway 29 along Phesama village, about 12 km from here. This has affected Manipur as it is one of the main highways connecting the state with the rest of the country. A stretch of about 200 feet of the highway has been swept down to a distance of 500 to 600 feet into the valley. The landslide has completely cut off movement of vehicles, secluding the southern Angami areas and neighbouring state of Manipur.","National Highway 29 Near Phesama Village, Nagaland",10km,landslide,rain,medium,unknown,0.0,,,,,glc,5107.0,India,IN,Nāgāland,92113.0,Kohima,5.30049,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1139,25.6269,5107,2013-07-15,1373.6,32.85,322.9,37.8,17.5,44.7,1.25
The Hindu,http://www.thehindu.com/news/national/other-states/fresh-mudslides-affect-traffic-in-nagalandmanipur/article4928261.ece,5122,07/17/2013 12:00:00 AM,,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",Fresh mudslides were reported in some parts of Nagaland affecting the vehicular movements in Nagaland and Manipur. The mudslides had buried some portions of highways 2 and 29 on Tuesday. An 80 metre long breach at NH 2 near Kohima has disrupted all vehicular movements cutting off Manipur. Officials said that most of the debris were cleared by Wednesday night and vehicular movement restored. There will be free flow of traffic unless there is fresh rain.,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",50km,mudslide,rain,medium,unknown,0.0,,,,,glc,5122.0,India,IN,Nāgāland,92113.0,Kohima,19.79639,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.9413,25.7658,5122,2013-07-17,1241.0,27.58,281.6,36.6,20.2,43.2,1.25
The Hindu,http://www.thehindu.com/news/national/other-states/fresh-mudslides-affect-traffic-in-nagalandmanipur/article4928261.ece,5123,07/17/2013 12:00:00 AM,,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima",Fresh mudslides were reported in some parts of Nagaland affecting the vehicular movements in Nagaland and Manipur. The mudslides had buried some portions of highways 2 and 29 on Tuesday. An 80 metre long breach at NH 2 near Kohima has disrupted all vehicular movements cutting off Manipur. Officials said that most of the debris were cleared by Wednesday night and vehicular movement restored. There will be free flow of traffic unless there is fresh rain.,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima",50km,mudslide,rain,medium,unknown,0.0,,,,,glc,5123.0,India,IN,Nāgāland,92113.0,Kohima,4.81849,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.0885,25.7131,5123,2013-07-17,628.8,39.92,257.2,31.1,32.4,36.4,1.25
www.thehindubusinessline.com,http://www.thehindubusinessline.com/news/states/landslide-blocks-polo-river-in-arunachal-pradesh/article4996075.ece,5250,08/01/2013 12:00:00 AM,,"Polo River At Polosang, Arunachal Pradesh","Arunachal Pradesh Government today sounded red alert following reports of a massive landslide which blocked the flow of Polo river at Polosang last week, reversing the flow of its water toward China. Disaster management Director Y. W. Ringu alerted Kurung Kumey Deputy Commissioner and SP to take steps to evacuate the people living in flood-prone lower belt along Kurung river, to safer places to avoid loss of life and property, official sources informed. Polo is a major tributary of Kurung River in Sarli circle of remote Kurung Kumey district in the State.","Polo River At Polosang, Arunachal Pradesh",10km,mudslide,rain,medium,unknown,,,,,,test,5250.0,India,IN,Arunachal Pradesh,0.0,Douyu,58.34526,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.0515,27.8837,5250,2013-08-01,1340.1,48.3,152.8,30.2,32.4,37.4,1.25
www.morungexpress.com,http://www.morungexpress.com/local/101605.html,5268,08/04/2013 12:00:00 AM,,"Zunheboto, Nagaland","The Chief Engineer, PHED Er Kevisekho Kruse along with Superintending Engineer, Er Moa Longchar and a host of field officers and staff on August 22 conducted a physical verification of the huge damages of the main pipeline for water supply to Zunheboto town caused by natureÕs fury on August 4. It stated in a press release that the site visit took stock of the whole situation and made a detailed assessment of the materials that can be salvaged and the additional pipes etc that would be required for restoration of the disrupted water supply.  The Chief Engineer observed the damage caused to be most unexpected and first occurrence of such fierce landslides and flood in the area since the commissioning of the water supply scheme in the year 2000. He added that a total of 790 metres of 150 mm dia main pipelines have either being totally damaged or carried downhill, resulting in complete stoppage of water supply to the town. He also stated that steps have been already initiated to restore th","Zunheboto, Nagaland",25km,landslide,continuous_rain,medium,unknown,,,,,,glc,5268.0,India,IN,Nāgāland,29499.0,Zunheboto,5.21085,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.5163,26.0137,5268,2013-08-04,1323.6,40.21,212.9,37.3,18.5,44.2,1.25
www.nagalandpost.com,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D,5269,08/04/2013 12:00:00 AM,,"Tizu, Nagaland","Incessant torrential rain, which began Sunday at around 11.30 p.m. has completely cut off Suruhuto town from the rest of the state. In a press release, NGZPMC joint secretary Hotoshe Sema said all three links connecting Zunheboto, Mokokchung and Tuensang have been cut off. Road to Zunheboto has been  blocked in 5-6 places and Mokokchung road has been blocked in two places near Zhekuto and Longsa. The valleys of Nanga (Dikhu), Phizo and Tizu, known as rice bowls of Suruhuto Area has been damaged by floods and landslides. Many terrace fields and canals have been washed away by flood. A team of Nanga (Dikhu) Greener Zone Project Management Committee (NGZPMC) who were on GPS mapping of Community Conserved Area (CCA) has been stranded at Nanga valley owing to flood. Log bridges connecting Phuye New/Old and Suruhuto/Surumi/Aichi Saghemi villages have been washed away. Travelers from Tuensang to Kohima/Dimapur via Suruhuto-Coco shortcut road have been requested to take the via Mokokchung rout","Tizu, Nagaland",unknown,landslide,continuous_rain,medium,unknown,,,,,,glc,5269.0,India,IN,Nāgāland,29499.0,Zunheboto,14.31476,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.5234,25.8376,5269,2013-08-04,927.8,32.31,269.1,33.8,26.4,39.8,1.25
www.nagalandpost.com,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D,5270,08/04/2013 12:00:00 AM,,"Phizo, Nagaland","Incessant torrential rain, which began Sunday at around 11.30 p.m. has completely cut off Suruhuto town from the rest of the state. In a press release, NGZPMC joint secretary Hotoshe Sema said all three links connecting Zunheboto, Mokokchung and Tuensang have been cut off. Road to Zunheboto has been  blocked in 5-6 places and Mokokchung road has been blocked in two places near Zhekuto and Longsa. The valleys of Nanga (Dikhu), Phizo and Tizu, known as rice bowls of Suruhuto Area has been damaged by floods and landslides. Many terrace fields and canals have been washed away by flood. A team of Nanga (Dikhu) Greener Zone Project Management Committee (NGZPMC) who were on GPS mapping of Community Conserved Area (CCA) has been stranded at Nanga valley owing to flood. Log bridges connecting Phuye New/Old and Suruhuto/Surumi/Aichi Saghemi villages have been washed away. Travelers from Tuensang to Kohima/Dimapur via Suruhuto-Coco shortcut road have been requested to take the via Mokokchung rout","Phizo, Nagaland",unknown,landslide,continuous_rain,medium,unknown,,,,,,glc,5270.0,India,IN,Nāgāland,29499.0,Zunheboto,10.5572,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.4619,26.0481,5270,2013-08-04,772.4,39.18,334.9,32.4,29.6,38.0,1.25
www.nagalandpost.com,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D,5271,08/04/2013 12:00:00 AM,,"Nanga, Nagaland","Incessant torrential rain, which began Sunday at around 11.30 p.m. has completely cut off Suruhuto town from the rest of the state. In a press release, NGZPMC joint secretary Hotoshe Sema said all three links connecting Zunheboto, Mokokchung and Tuensang have been cut off. Road to Zunheboto has been  blocked in 5-6 places and Mokokchung road has been blocked in two places near Zhekuto and Longsa. The valleys of Nanga (Dikhu), Phizo and Tizu, known as rice bowls of Suruhuto Area has been damaged by floods and landslides. Many terrace fields and canals have been washed away by flood. A team of Nanga (Dikhu) Greener Zone Project Management Committee (NGZPMC) who were on GPS mapping of Community Conserved Area (CCA) has been stranded at Nanga valley owing to flood. Log bridges connecting Phuye New/Old and Suruhuto/Surumi/Aichi Saghemi villages have been washed away. Travelers from Tuensang to Kohima/Dimapur via Suruhuto-Coco shortcut road have been requested to take the via Mokokchung rout","Nanga, Nagaland",5km,landslide,continuous_rain,medium,unknown,,,,,,glc,5271.0,India,IN,Nāgāland,34021.0,Mokokchūng,7.70289,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.5808,26.284,5271,2013-08-04,1351.2,33.33,178.0,37.6,18.0,44.5,1.25
www.nagalandpost.com,http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D,5272,08/04/2013 12:00:00 AM,,"Longsa, Nagaland","Incessant torrential rain, which began Sunday at around 11.30 p.m. has completely cut off Suruhuto town from the rest of the state. In a press release, NGZPMC joint secretary Hotoshe Sema said all three links connecting Zunheboto, Mokokchung and Tuensang have been cut off. Road to Zunheboto has been  blocked in 5-6 places and Mokokchung road has been blocked in two places near Zhekuto and Longsa. The valleys of Nanga (Dikhu), Phizo and Tizu, known as rice bowls of Suruhuto Area has been damaged by floods and landslides. Many terrace fields and canals have been washed away by flood. A team of Nanga (Dikhu) Greener Zone Project Management Committee (NGZPMC) who were on GPS mapping of Community Conserved Area (CCA) has been stranded at Nanga valley owing to flood. Log bridges connecting Phuye New/Old and Suruhuto/Surumi/Aichi Saghemi villages have been washed away. Travelers from Tuensang to Kohima/Dimapur via Suruhuto-Coco shortcut road have been requested to take the via Mokokchung rout","Longsa, Nagaland",1km,landslide,monsoon,medium,unknown,,,,,,glc,5272.0,India,IN,Nāgāland,34021.0,Mokokchūng,13.15534,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.5438,26.2083,5272,2013-08-04,888.8,36.13,231.6,33.5,27.2,39.3,1.25
